state_code,year,metric,value,unit,geography_level
PB,2010,Rail Freight,20156.11,KM,State
PB,2010,Port Turnaround Time,20815.34,Million Tonnes,State
PB,2010,Airport Passenger Traffic,14738.77,%,State
PB,2010,Internet Penetration,18178.93,Hours,State
PB,2011,Road Length,6034.6,Hours,State
PB,2011,NH Construction,15153.9,Million Tonnes,State
PB,2011,Rail Freight,8417.73,Million,State
PB,2011,Port Turnaround Time,24460.44,%,State
PB,2011,Airport Passenger Traffic,2746.02,Million Tonnes,State
PB,2011,Internet Penetration,4346.4,KM,State
PB,2012,Road Length,975.47,Hours,State
PB,2012,NH Construction,13648.3,Million,State
PB,2012,Rail Freight,7532.48,%,State
PB,2012,Port Turnaround Time,24141.4,Million,State
PB,2012,Airport Passenger Traffic,7024.99,KM,State
PB,2012,Internet Penetration,12488.16,Hours,State
PB,2013,Road Length,19012.05,Million Tonnes,State
PB,2013,NH Construction,2007.9,%,State
PB,2013,Rail Freight,626.63,Hours,State
PB,2013,Port Turnaround Time,12283.05,KM,State
PB,2013,Airport Passenger Traffic,18096.94,%,State
PB,2013,Internet Penetration,5203.98,Million Tonnes,State
PB,2014,Road Length,14627.31,%,State
PB,2014,NH Construction,21328.31,Million Tonnes,State
PB,2014,Rail Freight,21872.51,Million Tonnes,State
PB,2014,Port Turnaround Time,10779.22,Hours,State
PB,2014,Airport Passenger Traffic,22657.2,Million Tonnes,State
PB,2014,Internet Penetration,6761.42,Million,State
PB,2015,Road Length,2140.27,%,State
PB,2015,NH Construction,14623.58,Hours,State
PB,2015,Rail Freight,9468.86,Million,State
PB,2015,Port Turnaround Time,13666.13,Million Tonnes,State
PB,2015,Airport Passenger Traffic,22875.89,KM,State
PB,2015,Internet Penetration,16506.65,Million,State
PB,2016,Road Length,18243.06,Hours,State
PB,2016,NH Construction,5131.82,Million,State
PB,2016,Rail Freight,197.57,Hours,State
PB,2016,Port Turnaround Time,20076.62,Million,State
PB,2016,Airport Passenger Traffic,18215.66,Hours,State
PB,2016,Internet Penetration,3866.48,Hours,State
PB,2017,Road Length,9461.68,%,State
PB,2017,NH Construction,13537.58,Million Tonnes,State
PB,2017,Rail Freight,7905.59,Million,State
PB,2017,Port Turnaround Time,2648.07,Million,State
PB,2017,Airport Passenger Traffic,17514.68,Hours,State
PB,2017,Internet Penetration,20065.46,Hours,State
PB,2018,Road Length,11835.91,Million Tonnes,State
PB,2018,NH Construction,2799.17,%,State
PB,2018,Rail Freight,3038.35,Million Tonnes,State
PB,2018,Port Turnaround Time,4286.14,Million Tonnes,State
PB,2018,Airport Passenger Traffic,784.02,Million Tonnes,State
PB,2018,Internet Penetration,15664.78,Hours,State
PB,2019,Road Length,4454.61,Million,State
PB,2019,NH Construction,13551.41,%,State
PB,2019,Rail Freight,18147.2,Million,State
PB,2019,Port Turnaround Time,17031.3,KM,State
PB,2019,Airport Passenger Traffic,18609.49,Hours,State
PB,2019,Internet Penetration,24890.91,%,State
PB,2020,Road Length,3954.17,Million,State
PB,2020,NH Construction,494.71,%,State
PB,2020,Rail Freight,22229.79,Million,State
PB,2020,Port Turnaround Time,12274.88,KM,State
PB,2020,Airport Passenger Traffic,5197.51,Hours,State
PB,2020,Internet Penetration,1492.57,Million Tonnes,State
PB,2021,Road Length,7635.32,Hours,State
PB,2021,NH Construction,7055.55,KM,State
PB,2021,Rail Freight,20927.35,Million Tonnes,State
PB,2021,Port Turnaround Time,22150.43,Hours,State
PB,2021,Airport Passenger Traffic,22071.99,Million,State
PB,2021,Internet Penetration,5022.49,Million Tonnes,State
PB,2022,Road Length,18104.12,%,State
PB,2022,NH Construction,5331.93,Million,State
PB,2022,Rail Freight,9798.95,KM,State
PB,2022,Port Turnaround Time,490.83,Hours,State
PB,2022,Airport Passenger Traffic,2336.57,Hours,State
PB,2022,Internet Penetration,3726.15,%,State
PB,2023,Road Length,2613.45,Million Tonnes,State
PB,2023,NH Construction,24996.25,Hours,State
PB,2023,Rail Freight,16002.95,KM,State
PB,2023,Port Turnaround Time,23023.64,Million,State
PB,2023,Airport Passenger Traffic,5311.72,Million,State
PB,2023,Internet Penetration,15312.07,%,State
PB,2024,Road Length,23009.0,Million Tonnes,State
PB,2024,NH Construction,2351.43,%,State
PB,2024,Rail Freight,23173.97,Hours,State
PB,2024,Port Turnaround Time,8496.59,Million Tonnes,State
PB,2024,Airport Passenger Traffic,19744.73,Million Tonnes,State
PB,2024,Internet Penetration,22229.94,%,State
PB,2025,Road Length,10084.16,Hours,State
PB,2025,NH Construction,23298.32,KM,State
PB,2025,Rail Freight,20098.95,Million Tonnes,State
PB,2025,Port Turnaround Time,3870.12,Million Tonnes,State
PB,2025,Airport Passenger Traffic,9104.02,Million,State
PB,2025,Internet Penetration,20253.3,Million,State
HR,2005,Road Length,1275.9,%,State
HR,2005,NH Construction,3122.16,Million,State
HR,2005,Rail Freight,1853.09,Million,State
HR,2005,Port Turnaround Time,9816.94,Million,State
HR,2005,Airport Passenger Traffic,198.6,Million,State
HR,2005,Internet Penetration,4445.01,Million Tonnes,State
HR,2006,Road Length,24304.78,Hours,State
HR,2006,NH Construction,16140.9,Hours,State
HR,2006,Rail Freight,10545.09,%,State
HR,2006,Port Turnaround Time,5466.27,Million Tonnes,State
HR,2006,Airport Passenger Traffic,13648.74,Million Tonnes,State
HR,2006,Internet Penetration,12557.23,Hours,State
HR,2007,Road Length,15207.23,%,State
HR,2007,NH Construction,19955.77,Million,State
HR,2007,Rail Freight,2376.51,KM,State
HR,2007,Port Turnaround Time,11648.86,Hours,State
HR,2007,Airport Passenger Traffic,550.22,Million,State
HR,2007,Internet Penetration,13791.94,Million,State
HR,2008,Road Length,16620.91,KM,State
HR,2008,NH Construction,22082.3,Hours,State
HR,2008,Rail Freight,21303.28,Hours,State
HR,2008,Port Turnaround Time,4845.34,Million Tonnes,State
HR,2008,Airport Passenger Traffic,21079.2,Million Tonnes,State
HR,2008,Internet Penetration,1366.25,Hours,State
HR,2009,Road Length,8589.6,Million,State
HR,2009,NH Construction,15991.79,Million Tonnes,State
HR,2009,Rail Freight,23216.48,Million Tonnes,State
HR,2009,Port Turnaround Time,11373.58,Million Tonnes,State
HR,2009,Airport Passenger Traffic,14812.57,%,State
HR,2009,Internet Penetration,15586.22,KM,State
HR,2010,Road Length,21107.65,Million,State
HR,2010,NH Construction,13575.97,%,State
HR,2010,Rail Freight,14110.12,Hours,State
HR,2010,Port Turnaround Time,1654.86,Million,State
HR,2010,Airport Passenger Traffic,5267.04,%,State
HR,2010,Internet Penetration,2652.16,KM,State
HR,2011,Road Length,2220.08,KM,State
HR,2011,NH Construction,3655.36,Hours,State
HR,2011,Rail Freight,24114.36,%,State
HR,2011,Port Turnaround Time,24816.38,Million Tonnes,State
HR,2011,Airport Passenger Traffic,22043.14,Million,State
HR,2011,Internet Penetration,16834.11,Million Tonnes,State
HR,2012,Road Length,7856.66,Hours,State
HR,2012,NH Construction,17609.67,Hours,State
HR,2012,Rail Freight,15816.58,%,State
HR,2012,Port Turnaround Time,9467.14,Million Tonnes,State
HR,2012,Airport Passenger Traffic,13196.07,Million,State
HR,2012,Internet Penetration,21230.3,KM,State
HR,2013,Road Length,13153.94,Million,State
HR,2013,NH Construction,18237.72,%,State
HR,2013,Rail Freight,7010.32,Million,State
HR,2013,Port Turnaround Time,4942.14,%,State
HR,2013,Airport Passenger Traffic,14471.95,%,State
HR,2013,Internet Penetration,2200.84,Hours,State
HR,2014,Road Length,12786.77,KM,State
HR,2014,NH Construction,2010.41,Million Tonnes,State
HR,2014,Rail Freight,16749.91,KM,State
HR,2014,Port Turnaround Time,10276.62,Million,State
HR,2014,Airport Passenger Traffic,21800.06,KM,State
HR,2014,Internet Penetration,1035.4,Hours,State
HR,2015,Road Length,9720.57,Million,State
HR,2015,NH Construction,12766.78,Million Tonnes,State
HR,2015,Rail Freight,2450.5,KM,State
HR,2015,Port Turnaround Time,4829.38,Million,State
HR,2015,Airport Passenger Traffic,22517.77,Million,State
HR,2015,Internet Penetration,6261.83,%,State
HR,2016,Road Length,16833.29,Hours,State
HR,2016,NH Construction,20163.52,Million,State
HR,2016,Rail Freight,1919.82,%,State
HR,2016,Port Turnaround Time,24502.14,KM,State
HR,2016,Airport Passenger Traffic,6779.43,Hours,State
HR,2016,Internet Penetration,4465.82,Hours,State
HR,2017,Road Length,14273.83,Million Tonnes,State
HR,2017,NH Construction,11224.91,Million Tonnes,State
HR,2017,Rail Freight,13559.76,KM,State
HR,2017,Port Turnaround Time,22998.91,%,State
HR,2017,Airport Passenger Traffic,16872.88,Million,State
HR,2017,Internet Penetration,21227.21,Million,State
HR,2018,Road Length,6082.1,%,State
HR,2018,NH Construction,15772.65,Million Tonnes,State
HR,2018,Rail Freight,14595.41,Hours,State
HR,2018,Port Turnaround Time,15839.85,KM,State
HR,2018,Airport Passenger Traffic,20772.05,Million,State
HR,2018,Internet Penetration,15424.74,Hours,State
HR,2019,Road Length,13191.68,%,State
HR,2019,NH Construction,14578.2,%,State
HR,2019,Rail Freight,24199.83,Hours,State
HR,2019,Port Turnaround Time,2745.52,%,State
HR,2019,Airport Passenger Traffic,13298.3,KM,State
HR,2019,Internet Penetration,16175.34,Hours,State
HR,2020,Road Length,24796.61,%,State
HR,2020,NH Construction,20846.47,KM,State
HR,2020,Rail Freight,18208.98,KM,State
HR,2020,Port Turnaround Time,17365.68,Million Tonnes,State
HR,2020,Airport Passenger Traffic,11129.48,Hours,State
HR,2020,Internet Penetration,8305.31,Million,State
HR,2021,Road Length,21438.06,KM,State
HR,2021,NH Construction,13764.62,%,State
HR,2021,Rail Freight,14618.39,KM,State
HR,2021,Port Turnaround Time,16542.36,%,State
HR,2021,Airport Passenger Traffic,7551.29,Million,State
HR,2021,Internet Penetration,1289.76,Million,State
HR,2022,Road Length,5209.98,KM,State
HR,2022,NH Construction,3227.83,Million Tonnes,State
HR,2022,Rail Freight,22159.46,KM,State
HR,2022,Port Turnaround Time,18407.76,Million Tonnes,State
HR,2022,Airport Passenger Traffic,22197.3,Million,State
HR,2022,Internet Penetration,1550.12,KM,State
HR,2023,Road Length,4006.88,Million Tonnes,State
HR,2023,NH Construction,9742.43,KM,State
HR,2023,Rail Freight,6780.35,Million Tonnes,State
HR,2023,Port Turnaround Time,4603.78,Hours,State
HR,2023,Airport Passenger Traffic,6378.38,KM,State
HR,2023,Internet Penetration,12928.29,Million,State
HR,2024,Road Length,15484.88,Million,State
HR,2024,NH Construction,13862.33,KM,State
HR,2024,Rail Freight,23865.13,%,State
HR,2024,Port Turnaround Time,13285.39,Hours,State
HR,2024,Airport Passenger Traffic,16454.7,%,State
HR,2024,Internet Penetration,13525.93,Hours,State
HR,2025,Road Length,15597.16,KM,State
HR,2025,NH Construction,1683.68,Million,State
HR,2025,Rail Freight,21043.29,Million Tonnes,State
HR,2025,Port Turnaround Time,10815.55,KM,State
HR,2025,Airport Passenger Traffic,18058.49,Hours,State
HR,2025,Internet Penetration,1122.95,Million Tonnes,State
