state_code,settlement_name,year,settlement_type,population,density,classification_source
WB,WB_SETTLEMENT_10,2025,Urban Centre,2083140,5986.09,DEGURBA
WB,WB_SETTLEMENT_11,2025,Urban Centre,4686458,2604.62,DEGURBA
OD,OD_SETTLEMENT_0,2005,Urban Centre,1045775,18362.5,DEGURBA
OD,OD_SETTLEMENT_1,2005,New Urbanising Settlement,3225571,4585.66,DEGURBA
OD,OD_SETTLEMENT_2,2005,New Urbanising Settlement,5530731,17097.37,DEGURBA
OD,OD_SETTLEMENT_3,2005,New Urbanising Settlement,1096112,5238.76,DEGURBA
OD,OD_SETTLEMENT_4,2005,Urban Cluster,4048442,10306.46,DEGURBA
OD,OD_SETTLEMENT_5,2005,Urban Centre,37286,12173.58,DEGURBA
OD,OD_SETTLEMENT_6,2005,Urban Cluster,2274273,11957.83,DEGURBA
OD,OD_SETTLEMENT_7,2005,Rural,6366182,12634.75,DEGURBA
OD,OD_SETTLEMENT_8,2005,New Urbanising Settlement,4389890,12016.41,DEGURBA
OD,OD_SETTLEMENT_9,2005,Urban Centre,4501050,9391.66,DEGURBA
OD,OD_SETTLEMENT_10,2005,Urban Cluster,7130398,8213.56,DEGURBA
OD,OD_SETTLEMENT_11,2005,New Urbanising Settlement,5671615,11950.83,DEGURBA
OD,OD_SETTLEMENT_0,2006,Urban Cluster,2217669,15780.21,DEGURBA
OD,OD_SETTLEMENT_1,2006,New Urbanising Settlement,1504406,5434.03,DEGURBA
OD,OD_SETTLEMENT_2,2006,Rural,6286847,12218.6,DEGURBA
OD,OD_SETTLEMENT_3,2006,New Urbanising Settlement,7158933,5709.05,DEGURBA
OD,OD_SETTLEMENT_4,2006,Urban Cluster,5264440,16166.55,DEGURBA
OD,OD_SETTLEMENT_5,2006,Urban Centre,1701380,14828.42,DEGURBA
OD,OD_SETTLEMENT_6,2006,New Urbanising Settlement,5070434,3048.95,DEGURBA
OD,OD_SETTLEMENT_7,2006,Urban Centre,2532501,17257.67,DEGURBA
OD,OD_SETTLEMENT_8,2006,New Urbanising Settlement,6345187,13690.1,DEGURBA
OD,OD_SETTLEMENT_9,2006,Rural,3527167,7464.06,DEGURBA
OD,OD_SETTLEMENT_10,2006,New Urbanising Settlement,7447294,13419.6,DEGURBA
OD,OD_SETTLEMENT_11,2006,Urban Cluster,7311110,8852.53,DEGURBA
OD,OD_SETTLEMENT_0,2007,Rural,4601235,5560.69,DEGURBA
OD,OD_SETTLEMENT_1,2007,Rural,3378598,6007.23,DEGURBA
OD,OD_SETTLEMENT_2,2007,Urban Centre,3374811,994.55,DEGURBA
OD,OD_SETTLEMENT_3,2007,Urban Cluster,307114,14401.98,DEGURBA
OD,OD_SETTLEMENT_4,2007,New Urbanising Settlement,961222,4465.13,DEGURBA
OD,OD_SETTLEMENT_5,2007,Rural,3505176,16697.18,DEGURBA
OD,OD_SETTLEMENT_6,2007,Urban Cluster,3871769,5198.89,DEGURBA
OD,OD_SETTLEMENT_7,2007,Rural,6519267,18992.82,DEGURBA
OD,OD_SETTLEMENT_8,2007,Rural,5579158,271.36,DEGURBA
OD,OD_SETTLEMENT_9,2007,Urban Cluster,2936568,14045.64,DEGURBA
OD,OD_SETTLEMENT_10,2007,Rural,3122312,19701.1,DEGURBA
OD,OD_SETTLEMENT_11,2007,Rural,538384,10115.43,DEGURBA
OD,OD_SETTLEMENT_0,2008,Urban Cluster,3882433,17993.72,DEGURBA
OD,OD_SETTLEMENT_1,2008,Rural,6519028,5858.22,DEGURBA
OD,OD_SETTLEMENT_2,2008,New Urbanising Settlement,2794475,15230.56,DEGURBA
OD,OD_SETTLEMENT_3,2008,Urban Cluster,7067180,8892.24,DEGURBA
OD,OD_SETTLEMENT_4,2008,Rural,3345470,14734.33,DEGURBA
OD,OD_SETTLEMENT_5,2008,Urban Cluster,2009268,9530.95,DEGURBA
OD,OD_SETTLEMENT_6,2008,Urban Cluster,4876936,6942.9,DEGURBA
OD,OD_SETTLEMENT_7,2008,Rural,2268386,7885.78,DEGURBA
OD,OD_SETTLEMENT_8,2008,Urban Centre,3340304,4253.85,DEGURBA
OD,OD_SETTLEMENT_9,2008,New Urbanising Settlement,2163553,18478.77,DEGURBA
OD,OD_SETTLEMENT_10,2008,Urban Centre,2057598,14538.35,DEGURBA
OD,OD_SETTLEMENT_11,2008,Rural,918878,12051.24,DEGURBA
OD,OD_SETTLEMENT_0,2009,Rural,6200200,3084.96,DEGURBA
OD,OD_SETTLEMENT_1,2009,Rural,3965690,18828.97,DEGURBA
OD,OD_SETTLEMENT_2,2009,New Urbanising Settlement,2606715,1734.02,DEGURBA
OD,OD_SETTLEMENT_3,2009,Urban Centre,1067189,4811.39,DEGURBA
OD,OD_SETTLEMENT_4,2009,Urban Cluster,5266545,17508.57,DEGURBA
OD,OD_SETTLEMENT_5,2009,Rural,1411554,12109.5,DEGURBA
OD,OD_SETTLEMENT_6,2009,Urban Cluster,1525492,3977.85,DEGURBA
OD,OD_SETTLEMENT_7,2009,New Urbanising Settlement,4957922,18821.69,DEGURBA
OD,OD_SETTLEMENT_8,2009,Urban Centre,6067858,2815.81,DEGURBA
OD,OD_SETTLEMENT_9,2009,Rural,3305070,18761.32,DEGURBA
OD,OD_SETTLEMENT_10,2009,Urban Cluster,332461,6801.71,DEGURBA
OD,OD_SETTLEMENT_11,2009,Urban Cluster,258154,7029.81,DEGURBA
OD,OD_SETTLEMENT_0,2010,Rural,743880,5588.67,DEGURBA
OD,OD_SETTLEMENT_1,2010,Urban Cluster,5208572,6903.18,DEGURBA
OD,OD_SETTLEMENT_2,2010,Rural,644327,11413.85,DEGURBA
OD,OD_SETTLEMENT_3,2010,New Urbanising Settlement,3559339,1423.33,DEGURBA
OD,OD_SETTLEMENT_4,2010,Urban Cluster,5840870,5473.98,DEGURBA
OD,OD_SETTLEMENT_5,2010,New Urbanising Settlement,7312563,7325.99,DEGURBA
OD,OD_SETTLEMENT_6,2010,New Urbanising Settlement,7574971,1021.53,DEGURBA
OD,OD_SETTLEMENT_7,2010,Rural,1478097,3741.8,DEGURBA
OD,OD_SETTLEMENT_8,2010,Rural,2984979,16969.94,DEGURBA
OD,OD_SETTLEMENT_9,2010,Rural,6372220,11640.27,DEGURBA
OD,OD_SETTLEMENT_10,2010,Rural,5688477,8090.06,DEGURBA
OD,OD_SETTLEMENT_11,2010,Urban Cluster,2918491,4737.86,DEGURBA
OD,OD_SETTLEMENT_0,2011,New Urbanising Settlement,2582935,16524.71,DEGURBA
OD,OD_SETTLEMENT_1,2011,Rural,3548499,4634.18,DEGURBA
OD,OD_SETTLEMENT_2,2011,Rural,108748,9820.78,DEGURBA
OD,OD_SETTLEMENT_3,2011,Urban Centre,6223537,4379.63,DEGURBA
OD,OD_SETTLEMENT_4,2011,Rural,1197775,15715.43,DEGURBA
OD,OD_SETTLEMENT_5,2011,Urban Cluster,2940817,11257.29,DEGURBA
OD,OD_SETTLEMENT_6,2011,Urban Cluster,1004951,7356.41,DEGURBA
OD,OD_SETTLEMENT_7,2011,Urban Cluster,4384138,6736.53,DEGURBA
OD,OD_SETTLEMENT_8,2011,Urban Centre,3883555,5046.63,DEGURBA
OD,OD_SETTLEMENT_9,2011,New Urbanising Settlement,5772619,7319.87,DEGURBA
OD,OD_SETTLEMENT_10,2011,Rural,5392338,2906.46,DEGURBA
OD,OD_SETTLEMENT_11,2011,New Urbanising Settlement,3858373,9385.86,DEGURBA
OD,OD_SETTLEMENT_0,2012,Rural,4829308,8775.27,DEGURBA
OD,OD_SETTLEMENT_1,2012,Urban Cluster,7571318,19778.31,DEGURBA
OD,OD_SETTLEMENT_2,2012,New Urbanising Settlement,4469361,15419.54,DEGURBA
OD,OD_SETTLEMENT_3,2012,Rural,3736077,8389.84,DEGURBA
OD,OD_SETTLEMENT_4,2012,Urban Centre,4312692,17099.92,DEGURBA
OD,OD_SETTLEMENT_5,2012,Urban Cluster,6709139,17323.07,DEGURBA
OD,OD_SETTLEMENT_6,2012,Urban Centre,793276,13131.07,DEGURBA
OD,OD_SETTLEMENT_7,2012,New Urbanising Settlement,7035629,7856.96,DEGURBA
OD,OD_SETTLEMENT_8,2012,New Urbanising Settlement,548737,9702.35,DEGURBA
OD,OD_SETTLEMENT_9,2012,New Urbanising Settlement,7232564,3483.43,DEGURBA
OD,OD_SETTLEMENT_10,2012,New Urbanising Settlement,7192222,3993.75,DEGURBA
OD,OD_SETTLEMENT_11,2012,New Urbanising Settlement,7890639,5789.76,DEGURBA
OD,OD_SETTLEMENT_0,2013,Rural,3813785,4512.93,DEGURBA
OD,OD_SETTLEMENT_1,2013,Urban Centre,5538759,4935.03,DEGURBA
OD,OD_SETTLEMENT_2,2013,New Urbanising Settlement,4338386,15527.78,DEGURBA
OD,OD_SETTLEMENT_3,2013,Urban Centre,832159,16686.79,DEGURBA
OD,OD_SETTLEMENT_4,2013,Rural,384854,5213.36,DEGURBA
OD,OD_SETTLEMENT_5,2013,Rural,103782,17313.76,DEGURBA
OD,OD_SETTLEMENT_6,2013,Urban Centre,2736480,9259.44,DEGURBA
OD,OD_SETTLEMENT_7,2013,Urban Centre,5598357,17654.61,DEGURBA
OD,OD_SETTLEMENT_8,2013,Urban Cluster,705408,6051.08,DEGURBA
OD,OD_SETTLEMENT_9,2013,Urban Cluster,489188,17653.7,DEGURBA
OD,OD_SETTLEMENT_10,2013,Urban Centre,4954971,13254.18,DEGURBA
OD,OD_SETTLEMENT_11,2013,Rural,3064044,978.1,DEGURBA
OD,OD_SETTLEMENT_0,2014,Urban Cluster,1242693,13842.05,DEGURBA
OD,OD_SETTLEMENT_1,2014,New Urbanising Settlement,6095400,16908.41,DEGURBA
OD,OD_SETTLEMENT_2,2014,Urban Centre,4288163,4911.14,DEGURBA
OD,OD_SETTLEMENT_3,2014,New Urbanising Settlement,3129545,13377.15,DEGURBA
OD,OD_SETTLEMENT_4,2014,Urban Centre,141063,16893.89,DEGURBA
OD,OD_SETTLEMENT_5,2014,Rural,5868817,15858.95,DEGURBA
OD,OD_SETTLEMENT_6,2014,New Urbanising Settlement,6413516,15791.64,DEGURBA
OD,OD_SETTLEMENT_7,2014,New Urbanising Settlement,2190211,2515.52,DEGURBA
OD,OD_SETTLEMENT_8,2014,New Urbanising Settlement,5201611,4823.17,DEGURBA
OD,OD_SETTLEMENT_9,2014,New Urbanising Settlement,4095223,2383.68,DEGURBA
OD,OD_SETTLEMENT_10,2014,Urban Cluster,7706067,17651.68,DEGURBA
OD,OD_SETTLEMENT_11,2014,New Urbanising Settlement,928727,17108.13,DEGURBA
OD,OD_SETTLEMENT_0,2015,Urban Cluster,621726,1562.95,DEGURBA
OD,OD_SETTLEMENT_1,2015,Urban Cluster,367986,15709.0,DEGURBA
OD,OD_SETTLEMENT_2,2015,Rural,2792036,13307.78,DEGURBA
OD,OD_SETTLEMENT_3,2015,Urban Centre,5733776,18020.27,DEGURBA
OD,OD_SETTLEMENT_4,2015,New Urbanising Settlement,5616337,19029.55,DEGURBA
OD,OD_SETTLEMENT_5,2015,Urban Centre,260519,1004.02,DEGURBA
OD,OD_SETTLEMENT_6,2015,Urban Centre,2317511,1787.8,DEGURBA
OD,OD_SETTLEMENT_7,2015,Urban Cluster,4878329,13069.42,DEGURBA
OD,OD_SETTLEMENT_8,2015,Urban Centre,4561085,5240.63,DEGURBA
OD,OD_SETTLEMENT_9,2015,Urban Cluster,5227948,10521.48,DEGURBA
OD,OD_SETTLEMENT_10,2015,Urban Centre,1248631,6276.49,DEGURBA
OD,OD_SETTLEMENT_11,2015,Urban Cluster,5213911,15036.58,DEGURBA
OD,OD_SETTLEMENT_0,2016,Urban Centre,349705,3403.82,DEGURBA
OD,OD_SETTLEMENT_1,2016,New Urbanising Settlement,1086784,19507.01,DEGURBA
OD,OD_SETTLEMENT_2,2016,Rural,4892675,3593.01,DEGURBA
OD,OD_SETTLEMENT_3,2016,Urban Cluster,6865846,10660.81,DEGURBA
OD,OD_SETTLEMENT_4,2016,Rural,2534742,3157.36,DEGURBA
OD,OD_SETTLEMENT_5,2016,Rural,1289055,18269.83,DEGURBA
OD,OD_SETTLEMENT_6,2016,New Urbanising Settlement,5041317,5915.47,DEGURBA
OD,OD_SETTLEMENT_7,2016,Urban Cluster,4397858,11723.78,DEGURBA
OD,OD_SETTLEMENT_8,2016,Urban Cluster,4174251,4277.78,DEGURBA
OD,OD_SETTLEMENT_9,2016,Urban Cluster,2737052,13345.02,DEGURBA
OD,OD_SETTLEMENT_10,2016,Urban Centre,6973014,6801.68,DEGURBA
OD,OD_SETTLEMENT_11,2016,Urban Cluster,2152709,15040.01,DEGURBA
OD,OD_SETTLEMENT_0,2017,Rural,7925759,1440.91,DEGURBA
OD,OD_SETTLEMENT_1,2017,Urban Cluster,3468168,647.91,DEGURBA
OD,OD_SETTLEMENT_2,2017,Rural,5617751,15572.08,DEGURBA
OD,OD_SETTLEMENT_3,2017,Rural,5516482,878.85,DEGURBA
OD,OD_SETTLEMENT_4,2017,Rural,5399062,18385.34,DEGURBA
OD,OD_SETTLEMENT_5,2017,Urban Cluster,6684648,9745.25,DEGURBA
OD,OD_SETTLEMENT_6,2017,Urban Cluster,1126291,11326.69,DEGURBA
OD,OD_SETTLEMENT_7,2017,Urban Centre,7675676,15501.57,DEGURBA
OD,OD_SETTLEMENT_8,2017,Rural,5719443,13734.9,DEGURBA
OD,OD_SETTLEMENT_9,2017,Urban Cluster,1774033,2832.45,DEGURBA
OD,OD_SETTLEMENT_10,2017,Urban Cluster,818422,1101.4,DEGURBA
OD,OD_SETTLEMENT_11,2017,New Urbanising Settlement,983999,15920.56,DEGURBA
OD,OD_SETTLEMENT_0,2018,Rural,5211379,11584.11,DEGURBA
OD,OD_SETTLEMENT_1,2018,Rural,7024435,6924.98,DEGURBA
OD,OD_SETTLEMENT_2,2018,Rural,1103463,6422.55,DEGURBA
OD,OD_SETTLEMENT_3,2018,Urban Centre,6120951,3400.48,DEGURBA
OD,OD_SETTLEMENT_4,2018,Urban Cluster,3728586,12004.69,DEGURBA
OD,OD_SETTLEMENT_5,2018,Rural,2455876,12266.28,DEGURBA
OD,OD_SETTLEMENT_6,2018,New Urbanising Settlement,3213705,13521.26,DEGURBA
OD,OD_SETTLEMENT_7,2018,Urban Centre,3432678,14424.17,DEGURBA
OD,OD_SETTLEMENT_8,2018,Urban Centre,2610325,4649.69,DEGURBA
OD,OD_SETTLEMENT_9,2018,Urban Cluster,6900624,4629.77,DEGURBA
OD,OD_SETTLEMENT_10,2018,New Urbanising Settlement,2904770,17724.28,DEGURBA
OD,OD_SETTLEMENT_11,2018,Urban Cluster,6103928,1592.55,DEGURBA
OD,OD_SETTLEMENT_0,2019,Rural,7316972,14893.0,DEGURBA
OD,OD_SETTLEMENT_1,2019,Rural,6130473,15464.13,DEGURBA
OD,OD_SETTLEMENT_2,2019,Urban Cluster,1768672,1895.76,DEGURBA
OD,OD_SETTLEMENT_3,2019,Urban Centre,4491454,8206.65,DEGURBA
OD,OD_SETTLEMENT_4,2019,Urban Centre,942998,19321.53,DEGURBA
OD,OD_SETTLEMENT_5,2019,New Urbanising Settlement,6824191,3400.01,DEGURBA
OD,OD_SETTLEMENT_6,2019,Urban Centre,4891223,18480.42,DEGURBA
OD,OD_SETTLEMENT_7,2019,Urban Cluster,1559794,4074.49,DEGURBA
OD,OD_SETTLEMENT_8,2019,New Urbanising Settlement,3860727,5195.65,DEGURBA
OD,OD_SETTLEMENT_9,2019,Urban Cluster,6708231,3351.35,DEGURBA
OD,OD_SETTLEMENT_10,2019,Urban Centre,3928236,7269.3,DEGURBA
OD,OD_SETTLEMENT_11,2019,Urban Cluster,3635417,16881.32,DEGURBA
OD,OD_SETTLEMENT_0,2020,New Urbanising Settlement,7155736,6030.96,DEGURBA
OD,OD_SETTLEMENT_1,2020,Urban Centre,3346708,6564.7,DEGURBA
OD,OD_SETTLEMENT_2,2020,Urban Cluster,7805477,12220.32,DEGURBA
OD,OD_SETTLEMENT_3,2020,Rural,2372217,2053.24,DEGURBA
OD,OD_SETTLEMENT_4,2020,Urban Cluster,1777376,4261.66,DEGURBA
OD,OD_SETTLEMENT_5,2020,Urban Cluster,3190433,18680.77,DEGURBA
OD,OD_SETTLEMENT_6,2020,Urban Centre,5525807,7708.43,DEGURBA
OD,OD_SETTLEMENT_7,2020,Rural,3819859,18885.0,DEGURBA
OD,OD_SETTLEMENT_8,2020,Urban Centre,4544812,13755.0,DEGURBA
OD,OD_SETTLEMENT_9,2020,Rural,5793104,12090.82,DEGURBA
OD,OD_SETTLEMENT_10,2020,Rural,7372052,7946.12,DEGURBA
OD,OD_SETTLEMENT_11,2020,New Urbanising Settlement,1006992,7152.53,DEGURBA
OD,OD_SETTLEMENT_0,2021,Urban Centre,4318939,2045.59,DEGURBA
OD,OD_SETTLEMENT_1,2021,Rural,5610081,7148.88,DEGURBA
OD,OD_SETTLEMENT_2,2021,Urban Centre,5843485,2558.07,DEGURBA
OD,OD_SETTLEMENT_3,2021,Urban Cluster,7446298,16788.75,DEGURBA
OD,OD_SETTLEMENT_4,2021,Urban Centre,5748142,6114.28,DEGURBA
OD,OD_SETTLEMENT_5,2021,Urban Cluster,6060839,13973.43,DEGURBA
OD,OD_SETTLEMENT_6,2021,Urban Cluster,4240887,12970.65,DEGURBA
OD,OD_SETTLEMENT_7,2021,Urban Centre,4661888,4323.7,DEGURBA
OD,OD_SETTLEMENT_8,2021,Urban Centre,3193770,16260.13,DEGURBA
OD,OD_SETTLEMENT_9,2021,Urban Cluster,1130180,9839.22,DEGURBA
OD,OD_SETTLEMENT_10,2021,Urban Centre,5246352,3528.52,DEGURBA
OD,OD_SETTLEMENT_11,2021,Urban Centre,3154928,10854.32,DEGURBA
OD,OD_SETTLEMENT_0,2022,Urban Cluster,510765,6338.0,DEGURBA
OD,OD_SETTLEMENT_1,2022,Rural,4835069,17003.86,DEGURBA
OD,OD_SETTLEMENT_2,2022,Rural,6622944,9308.24,DEGURBA
OD,OD_SETTLEMENT_3,2022,New Urbanising Settlement,6366844,7660.0,DEGURBA
OD,OD_SETTLEMENT_4,2022,New Urbanising Settlement,3874807,8141.17,DEGURBA
OD,OD_SETTLEMENT_5,2022,Urban Centre,5458763,5885.46,DEGURBA
OD,OD_SETTLEMENT_6,2022,Rural,2173287,3191.78,DEGURBA
OD,OD_SETTLEMENT_7,2022,Urban Cluster,5619368,2673.1,DEGURBA
OD,OD_SETTLEMENT_8,2022,Urban Cluster,3217228,985.29,DEGURBA
OD,OD_SETTLEMENT_9,2022,Urban Centre,2937807,8134.56,DEGURBA
OD,OD_SETTLEMENT_10,2022,New Urbanising Settlement,5487763,10965.19,DEGURBA
OD,OD_SETTLEMENT_11,2022,Rural,1722092,10556.22,DEGURBA
OD,OD_SETTLEMENT_0,2023,Urban Centre,7978027,6460.33,DEGURBA
OD,OD_SETTLEMENT_1,2023,Urban Centre,6442169,11003.69,DEGURBA
OD,OD_SETTLEMENT_2,2023,New Urbanising Settlement,4035424,18957.3,DEGURBA
OD,OD_SETTLEMENT_3,2023,Urban Cluster,2928235,19655.24,DEGURBA
OD,OD_SETTLEMENT_4,2023,Rural,4762499,7688.81,DEGURBA
OD,OD_SETTLEMENT_5,2023,New Urbanising Settlement,7603732,13333.69,DEGURBA
OD,OD_SETTLEMENT_6,2023,Urban Centre,584224,12608.96,DEGURBA
OD,OD_SETTLEMENT_7,2023,New Urbanising Settlement,3873838,6716.25,DEGURBA
OD,OD_SETTLEMENT_8,2023,Urban Cluster,3082060,18144.25,DEGURBA
OD,OD_SETTLEMENT_9,2023,Urban Cluster,3724341,19631.92,DEGURBA
OD,OD_SETTLEMENT_10,2023,New Urbanising Settlement,4872286,9080.61,DEGURBA
OD,OD_SETTLEMENT_11,2023,Rural,3498605,18030.21,DEGURBA
OD,OD_SETTLEMENT_0,2024,Urban Cluster,6549300,5256.87,DEGURBA
OD,OD_SETTLEMENT_1,2024,Urban Cluster,3236430,10423.06,DEGURBA
OD,OD_SETTLEMENT_2,2024,Urban Centre,5261647,14926.5,DEGURBA
OD,OD_SETTLEMENT_3,2024,Rural,1491162,8217.37,DEGURBA
OD,OD_SETTLEMENT_4,2024,Rural,5871595,9457.89,DEGURBA
OD,OD_SETTLEMENT_5,2024,Urban Cluster,5432116,6969.25,DEGURBA
OD,OD_SETTLEMENT_6,2024,Rural,2084014,291.51,DEGURBA
OD,OD_SETTLEMENT_7,2024,Urban Cluster,5729315,9051.95,DEGURBA
OD,OD_SETTLEMENT_8,2024,Urban Cluster,6512233,10969.32,DEGURBA
OD,OD_SETTLEMENT_9,2024,Urban Cluster,1409475,15445.37,DEGURBA
OD,OD_SETTLEMENT_10,2024,Rural,4826193,5549.85,DEGURBA
OD,OD_SETTLEMENT_11,2024,Rural,4536029,6830.53,DEGURBA
OD,OD_SETTLEMENT_0,2025,New Urbanising Settlement,1619085,9160.58,DEGURBA
OD,OD_SETTLEMENT_1,2025,Urban Centre,2127270,5356.62,DEGURBA
OD,OD_SETTLEMENT_2,2025,Urban Cluster,6423133,17375.22,DEGURBA
OD,OD_SETTLEMENT_3,2025,Urban Cluster,7796212,15320.93,DEGURBA
OD,OD_SETTLEMENT_4,2025,Rural,4289466,12951.98,DEGURBA
OD,OD_SETTLEMENT_5,2025,Rural,7550496,6372.93,DEGURBA
OD,OD_SETTLEMENT_6,2025,Urban Centre,5299742,8185.54,DEGURBA
OD,OD_SETTLEMENT_7,2025,Urban Centre,35796,17928.16,DEGURBA
OD,OD_SETTLEMENT_8,2025,Rural,7777140,5985.18,DEGURBA
OD,OD_SETTLEMENT_9,2025,Urban Centre,7308524,10215.47,DEGURBA
OD,OD_SETTLEMENT_10,2025,New Urbanising Settlement,4194982,11621.03,DEGURBA
OD,OD_SETTLEMENT_11,2025,Urban Centre,3743350,16883.93,DEGURBA
PB,PB_SETTLEMENT_0,2005,Urban Centre,563549,17344.27,DEGURBA
PB,PB_SETTLEMENT_1,2005,Urban Cluster,3865851,9054.89,DEGURBA
PB,PB_SETTLEMENT_2,2005,Rural,3864970,2589.33,DEGURBA
PB,PB_SETTLEMENT_3,2005,Urban Centre,7273023,16551.34,DEGURBA
PB,PB_SETTLEMENT_4,2005,New Urbanising Settlement,6691698,9632.02,DEGURBA
PB,PB_SETTLEMENT_5,2005,Rural,1626750,6663.34,DEGURBA
PB,PB_SETTLEMENT_6,2005,Urban Cluster,4567509,8205.47,DEGURBA
PB,PB_SETTLEMENT_7,2005,Urban Cluster,3571223,3810.47,DEGURBA
PB,PB_SETTLEMENT_8,2005,Urban Centre,4788792,368.72,DEGURBA
PB,PB_SETTLEMENT_9,2005,Rural,3138948,11826.4,DEGURBA
PB,PB_SETTLEMENT_10,2005,New Urbanising Settlement,6514639,18132.55,DEGURBA
PB,PB_SETTLEMENT_11,2005,Rural,4742597,4319.07,DEGURBA
PB,PB_SETTLEMENT_0,2006,Urban Centre,5988336,15940.48,DEGURBA
PB,PB_SETTLEMENT_1,2006,Urban Centre,483706,10209.3,DEGURBA
PB,PB_SETTLEMENT_2,2006,Rural,136777,2251.06,DEGURBA
PB,PB_SETTLEMENT_3,2006,Rural,1024620,5437.44,DEGURBA
PB,PB_SETTLEMENT_4,2006,Urban Centre,2515520,11867.27,DEGURBA
PB,PB_SETTLEMENT_5,2006,Rural,990359,13658.09,DEGURBA
PB,PB_SETTLEMENT_6,2006,Urban Cluster,1315929,2377.13,DEGURBA
PB,PB_SETTLEMENT_7,2006,Urban Cluster,2023039,13529.47,DEGURBA
PB,PB_SETTLEMENT_8,2006,Urban Centre,7600937,7611.94,DEGURBA
PB,PB_SETTLEMENT_9,2006,Urban Cluster,5219906,14208.86,DEGURBA
PB,PB_SETTLEMENT_10,2006,Urban Cluster,5020948,2691.21,DEGURBA
PB,PB_SETTLEMENT_11,2006,Urban Centre,6947959,9799.95,DEGURBA
PB,PB_SETTLEMENT_0,2007,Urban Cluster,5676471,15828.97,DEGURBA
PB,PB_SETTLEMENT_1,2007,Rural,7166605,4259.38,DEGURBA
PB,PB_SETTLEMENT_2,2007,Urban Cluster,3431845,7585.11,DEGURBA
PB,PB_SETTLEMENT_3,2007,New Urbanising Settlement,514365,17366.48,DEGURBA
PB,PB_SETTLEMENT_4,2007,New Urbanising Settlement,2201169,1872.55,DEGURBA
PB,PB_SETTLEMENT_5,2007,New Urbanising Settlement,4452284,13572.92,DEGURBA
PB,PB_SETTLEMENT_6,2007,New Urbanising Settlement,5410257,506.12,DEGURBA
PB,PB_SETTLEMENT_7,2007,New Urbanising Settlement,789512,5148.83,DEGURBA
PB,PB_SETTLEMENT_8,2007,Urban Centre,7559830,9413.19,DEGURBA
PB,PB_SETTLEMENT_9,2007,Urban Cluster,7967289,15825.14,DEGURBA
PB,PB_SETTLEMENT_10,2007,Rural,4245712,16938.17,DEGURBA
PB,PB_SETTLEMENT_11,2007,New Urbanising Settlement,1014424,915.13,DEGURBA
PB,PB_SETTLEMENT_0,2008,New Urbanising Settlement,606946,6966.51,DEGURBA
PB,PB_SETTLEMENT_1,2008,Urban Cluster,7174006,13806.72,DEGURBA
PB,PB_SETTLEMENT_2,2008,Urban Cluster,2190982,6579.08,DEGURBA
PB,PB_SETTLEMENT_3,2008,Urban Centre,2972029,10770.25,DEGURBA
PB,PB_SETTLEMENT_4,2008,Urban Cluster,4228409,4217.53,DEGURBA
PB,PB_SETTLEMENT_5,2008,Urban Centre,518875,19942.08,DEGURBA
PB,PB_SETTLEMENT_6,2008,Urban Cluster,7958772,18822.51,DEGURBA
PB,PB_SETTLEMENT_7,2008,New Urbanising Settlement,3374384,4568.14,DEGURBA
PB,PB_SETTLEMENT_8,2008,New Urbanising Settlement,992647,4641.19,DEGURBA
PB,PB_SETTLEMENT_9,2008,Rural,2144123,12296.85,DEGURBA
PB,PB_SETTLEMENT_10,2008,Rural,7875562,19395.28,DEGURBA
PB,PB_SETTLEMENT_11,2008,Urban Centre,7999334,8735.49,DEGURBA
PB,PB_SETTLEMENT_0,2009,Rural,5483968,8729.8,DEGURBA
PB,PB_SETTLEMENT_1,2009,New Urbanising Settlement,4737529,6846.57,DEGURBA
PB,PB_SETTLEMENT_2,2009,New Urbanising Settlement,6570943,19029.84,DEGURBA
PB,PB_SETTLEMENT_3,2009,New Urbanising Settlement,1511632,13615.79,DEGURBA
PB,PB_SETTLEMENT_4,2009,New Urbanising Settlement,7245092,9589.55,DEGURBA
PB,PB_SETTLEMENT_5,2009,Rural,870936,4970.01,DEGURBA
PB,PB_SETTLEMENT_6,2009,Urban Centre,5207458,13579.06,DEGURBA
PB,PB_SETTLEMENT_7,2009,Urban Centre,3711779,5799.27,DEGURBA
PB,PB_SETTLEMENT_8,2009,New Urbanising Settlement,570972,2677.56,DEGURBA
PB,PB_SETTLEMENT_9,2009,Rural,3306370,14839.28,DEGURBA
PB,PB_SETTLEMENT_10,2009,New Urbanising Settlement,5635244,6133.38,DEGURBA
PB,PB_SETTLEMENT_11,2009,Urban Centre,580343,8599.57,DEGURBA
PB,PB_SETTLEMENT_0,2010,New Urbanising Settlement,6251479,8716.98,DEGURBA
PB,PB_SETTLEMENT_1,2010,Rural,5965445,1558.41,DEGURBA
PB,PB_SETTLEMENT_2,2010,Rural,5064129,19254.32,DEGURBA
PB,PB_SETTLEMENT_3,2010,New Urbanising Settlement,4279760,17834.68,DEGURBA
PB,PB_SETTLEMENT_4,2010,Rural,2034613,3952.46,DEGURBA
PB,PB_SETTLEMENT_5,2010,New Urbanising Settlement,7494053,1596.35,DEGURBA
PB,PB_SETTLEMENT_6,2010,New Urbanising Settlement,343531,703.1,DEGURBA
PB,PB_SETTLEMENT_7,2010,Urban Centre,7215795,13905.88,DEGURBA
PB,PB_SETTLEMENT_8,2010,Urban Cluster,5729250,17771.79,DEGURBA
